label,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29
1,-0.4813763074447439,-0.7889753128170444,-0.515721097367148,-0.7168186638388123,-0.619210977701544,-0.8708668179866267,-0.9663870665417057,-0.8857852882703777,-0.44141414141414126,-0.5716090985678175,-0.8434908564186132,-0.5023868458274398,-0.8726852942562314,-0.9335148805187916,-0.41006900771662635,-0.8831676029681258,-0.9675959595959596,-0.7008903201363895,-0.41441999212022285,-0.7287149510108757,-0.6257559587335468,-0.7686567164179104,-0.6729916828527316,-0.8285489579237122,-0.6933236478901144,-0.9272734328763669,-0.973258785942492,-0.815807560137457,-0.7181155135028582,-0.8000787091696184
1,-0.5353305882909742,-0.4156239431856612,-0.5365904222237579,-0.7550795334040297,-0.25972736300442345,-0.4109563830439851,-0.6890346766635427,-0.6876739562624254,-0.0838383838383836,-0.4448188711036223,-0.8661596958174905,-0.46835219236209324,-0.8746642793196061,-0.9452444723364675,-0.5132746371145935,-0.4041517709616367,-0.6996969696969697,-0.3237355559765107,-0.43580795857488597,-0.7318933709216036,-0.6214870152970473,-0.1961620469083154,-0.6435081428357985,-0.8299252850963428,-0.08432939311893284,-0.46190490050547683,-0.5517571884984025,-0.21786941580756014,-0.27774492410802276,-0.624688442870261
1,-0.499361067726821,-0.4447074737910044,-0.521525810241172,-0.7263202545068929,-0.3821431795612531,-0.7185448745475738,-0.849531396438613,-0.7362823061630219,-0.08484848484848473,-0.746840775063184,-0.8387108455549521,-0.37199434229137196,-0.8754181783913679,-0.9290695893522203,-0.7161505252065132,-0.6868447141526723,-0.896010101010101,-0.5927258950558818,-0.49631338999268293,-0.9051863521412875,-0.5610103166133049,-0.10127931769722798,-0.6156183076846455,-0.7910931970114038,-0.3022518655484383,-0.7046501925856934,-0.7800319488817892,-0.3448797250859106,-0.25487876995860437,-0.8173947264856357
1,-0.34980358748639295,-0.6300304362529592,-0.37530232879552217,-0.6234146341463415,-0.23210255484336928,-0.6472609042390038,-0.7901124648547329,-0.6311133200795229,0.06060606060606055,-0.639005897219882,-0.9012131088176716,-0.7527846534653464,-0.8988832869999529,-0.9529023268671157,-0.8285345208552877,-0.8023552738306247,-0.9264141414141415,-0.6048494032960788,-0.791805031800529,-0.9517571134419522,-0.49839914621131265,-0.4818763326226012,-0.5222869664823944,-0.7616987809673614,-0.37489268969160694,-0.7184271036470007,-0.7674121405750798,-0.31319587628865975,-0.4520007884880741,-0.8152958152958154
1,-0.5305977566377964,-0.4230639161312144,-0.5588418215741828,-0.7504984093319194,-0.45869820348469803,-0.8274338997607509,-0.9075913776944705,-0.8659045725646123,-0.1838383838383839,-0.5307497893850037,-0.9161325366648561,-0.8794642857142856,-0.9280968760307214,-0.9601492721302657,-0.6262705238467552,-0.9079520533541624,-0.9337878787878788,-0.6969122939950748,-0.6601001857376034,-0.8797589928554647,-0.632159373888296,-0.5037313432835822,-0.6687086010259473,-0.8318914667715296,-0.429043122234696,-0.880140873766627,-0.8529872204472844,-0.5672852233676975,-0.5190222747880937,-0.7502295684113868
1,-0.5949642671210185,-0.31552248900913105,-0.6197913067514339,-0.792492046659597,-0.4135596280581384,-0.8481688239985277,-0.9762558575445174,-0.9436978131212723,-0.41717171717171686,-0.4326032013479355,-0.9834148107912367,-0.6805162659123054,-0.9788719785138765,-0.9905490868475415,-0.8309140972906821,-0.9452038333283265,-0.9805757575757575,-0.8459935593862474,-0.8033432768615973,-0.9032516617608445,-0.7154037709000356,-0.2318763326226012,-0.7413217789730563,-0.8767695635076681,-0.4765898434920428,-0.9030959241687769,-0.9595367412140575,-0.805360824742268,-0.6089099152375321,-0.7233372687918143
0,0.11590704718633171,-0.20730470071017937,0.09335913205721802,-0.1953340402969247,-0.3043242755258644,-0.25881847739402497,-0.5032802249297095,-0.3946322067594433,-0.09797979797979783,-0.5421229991575398,-0.6156436719174363,-0.4829384724186704,-0.6596145690995618,-0.6957478361891527,-0.6032906142706598,-0.4484633640760658,-0.8023232323232323,-0.31199090736881996,-0.6116958406033657,-0.754695078976825,0.18178584133760212,0.19136460554370993,0.10254494745754283,-0.1703696421549351,0.03849963679587898,-0.1163178779676145,-0.25974440894568684,0.4075601374570448,-0.16656810565740177,-0.4272596090777909
0,0.536182497988547,0.16739939127494052,0.5162739271646744,0.2950159066808058,-0.23336643495531306,-0.08704987424084432,-0.08622305529522034,0.22962226640159056,-0.14242424242424256,-0.44692502106149945,-0.31450298750678995,-0.733336280056577,-0.38839937803326574,-0.4434121905573051,-0.6794370602032838,-0.6037792531618951,-0.7728787878787879,-0.3498768706194355,-0.7743569539033037,-0.8508768293188507,0.6421202419067946,0.19882729211087424,0.5497783754171026,0.35607550137632704,0.01604701842435441,-0.25234061957291576,-0.07028753993610226,0.7821305841924397,-0.393652671003351,-0.5837596746687657
0,-0.05068862700553711,-0.28643895840378764,-0.0890747011263906,-0.3545705196182397,-0.36643495531281034,-0.6708177412428686,-0.6743205248359887,-0.46421471172962225,-0.024242424242423954,-0.9043807919123839,-0.6564910374796307,-0.7811173974540311,-0.68439900108373,-0.769674148950874,-0.7739402386375225,-0.808063207858924,-0.9017171717171717,-0.5745406326955863,-0.5762368435864242,-0.8834901814463192,-0.1554606901458555,-0.30543710021321946,-0.20723143582847747,-0.4962642548171451,-0.47262761672059694,-0.7646088618525095,-0.6913738019169329,-0.24673539518900334,-0.3258426966292134,-0.8734094188639645
0,1.0,-0.4075076090632399,1.0,0.9983032873806998,0.11167283560530805,-0.1888841175388013,0.4999999999999998,0.5854870775347913,-0.406060606060606,-0.7771693344566128,0.9999999999999998,-0.5068069306930693,1.0,0.9379900559957266,-0.20202603936499297,-0.6174482530717698,-0.6773232323232323,-0.4669444970638379,0.12421905780379361,-0.7525531003413346,0.4357879758093204,-0.656183368869936,0.3754669057223967,0.13733779001179713,-0.4316846067489932,-0.7587876318266049,-0.4886581469648562,0.09621993127147777,-0.967277744924108,-0.997245179063361
1,-0.35737611813147807,-0.7592154210348327,-0.38815562158800354,-0.6274019088016967,-0.28951882278595287,-0.737255383105331,-0.9501874414245548,-0.8094433399602385,-0.4626262626262625,-0.6141533277169331,-0.9220713380409199,-0.852192362093352,-0.9319606087735005,-0.9591406766554974,-0.8208518883638711,-0.9113617928921202,-0.9784242424242424,-0.7412767569615457,-0.6156357291608037,-0.9373160316736453,-0.52045535396656,-0.738272921108742,-0.5641217192091238,-0.7660735351946519,-0.3947038235488345,-0.8449418362099912,-0.9403833865814697,-0.6012371134020618,-0.504041001379854,-0.83077528532074
1,-0.5542619149036867,-0.003719986472776604,-0.5497201299150023,-0.7769671261930011,0.28139387920917214,-0.16679958284767804,-0.7884254920337395,-0.5496023856858847,0.08181818181818201,0.014743049705139288,-0.8665942422596415,-0.2849186704384723,-0.8679734250577205,-0.947149597122141,-0.24077914131284617,-0.508847297743864,-0.9058080808080808,-0.3309338889941278,-0.7827995722406709,-0.6594115777400051,-0.6406972607612949,0.07515991471215355,-0.6443049952686885,-0.8513075108139991,0.39510004622597883,-0.4221264953284629,-0.7771565495207667,-0.10103092783505152,-0.5119258821210328,-0.41414141414141414
1,-0.5722466751857636,-0.40886033141697675,-0.5924262317738926,-0.7761187698833509,-0.2629773404351359,-0.7513649469357708,-0.8763823805060919,-0.7943339960238569,-0.21818181818181803,-0.6048862679022746,-0.7963425674452291,-0.7866425035360678,-0.8184045610893842,-0.9245869427976945,-0.6827004793146818,-0.8738546579745847,-0.9371212121212121,-0.6523962871756015,-0.5767996848089153,-0.9608777966640409,-0.6414087513340447,-0.4434968017057568,-0.6741869615020667,-0.8408867479355092,-0.37753417420590374,-0.8494047792298514,-0.8705271565495207,-0.5502405498281786,-0.5367632564557459,-0.8710481437754166
1,-0.3308722608736805,0.17957389245857258,-0.3422707483933385,-0.6123860021208908,-0.15753362823869277,-0.42813324335930314,-0.7909090909090909,-0.5721669980119284,-0.5181818181818181,-0.5050547598989046,-0.8167662502263264,-0.49973479490806216,-0.7991801347594591,-0.9139406572306957,-0.6231430805316653,-0.6315678793522997,-0.8954040404040404,-0.3839742375449896,-0.6364608543929757,-0.6953415419482332,-0.47563144788331546,0.12739872068230307,-0.5040589670800337,-0.7436590640975226,-0.3009311232912899,-0.6136449631807201,-0.7881789137380192,-0.2797250859106528,-0.7299428346146264,-0.6304604486422669
0,0.9346869231861428,0.12005410889414936,0.9778868080989569,0.9999999999999998,0.006951340615690027,0.10066867063370344,0.7033739456419867,0.6789264413518885,0.011111111111111072,-0.7358887952822237,0.7638964330979539,-0.5819483734087694,0.6861895113791641,1.0000000000000002,-0.5963558486589386,-0.22660498092348358,-0.5931818181818183,-0.015722674749005572,-0.7442449485000281,-0.746887221370037,0.9999999999999998,0.03144989339019211,1.0,1.0,-0.147725021462062,-0.22711528946066306,0.09153354632587862,0.8041237113402064,-0.575793416124581,-0.7477371113734751
1,-0.39429220502626694,0.4210348326006086,-0.41192730288162527,-0.649034994697773,-0.2810327706057596,-0.6633335378197657,-0.867900656044986,-0.6755467196819085,-0.6818181818181817,-0.5703454085930915,-0.833930834691291,-0.3087871287128713,-0.8558168025255619,-0.9173399975345444,-0.7193459564197572,-0.8466668669450537,-0.959919191919192,-0.6541769274483804,-0.7816738897956885,-0.8555753630999267,-0.49341871220206324,0.5772921108742006,-0.5390208675730862,-0.744199764058199,-0.39206233903453747,-0.7772215269086358,-0.8881309904153355,-0.4664604810996563,-0.7512320126158092,-0.7152039879312608
0,-0.08949784656159743,0.24247548190733825,-0.1084237440398037,-0.3937645811240721,-0.423670668953688,-0.49131955094779467,-0.5664948453608248,-0.4729622266401591,-0.46464646464646453,-0.7253580454928388,-0.7502082201701974,-0.684052333804809,-0.7485746595674505,-0.8440487263680477,-0.7151307067342012,-0.4733980232523207,-0.7611111111111111,-0.4101155521879144,-0.8509033601620981,-0.7929052139905752,-0.21380291711134825,0.17803837953091683,-0.24010159868519332,-0.538537160833661,-0.43564683352043865,-0.4525909324640297,-0.4563897763578274,-0.02542955326460472,-0.7425586438005125,-0.6961826052735143
1,-0.667849874579961,-0.39803855258708176,-0.6811554142768295,-0.8381336161187698,-0.021937347657307926,-0.709220293233544,-0.8923617619493909,-0.823061630218688,-0.5737373737373737,-0.3243470935130577,-0.9732029694006881,-0.46835219236209324,-0.9738020072562786,-0.9877549038285537,-0.5130706734201312,-0.8932015501547151,-0.9086868686868687,-0.6514870240575866,-0.7177914110429447,-0.8326354628746734,-0.7773034507292778,-0.33262260127931764,-0.7973006623835847,-0.9065080613448683,-0.07376345506174475,-0.8503749842341687,-0.8654472843450479,-0.551340206185567,-0.7445298639858071,-0.6932966023875116
1,-0.5571016138955935,-0.5021981738248227,-0.5866215188998687,-0.7645811240721103,-0.585086214679065,-0.8962026869517208,-0.9610777881911903,-0.8844930417495029,-0.38282828282828274,-0.6903959561920807,-0.82480535940612,-0.8620049504950494,-0.8616595203317157,-0.9281730600413151,-0.6688989359893938,-0.9288160543154986,-0.9699545454545454,-0.7614699753741239,-0.5981876512635785,-0.8774788220499425,-0.6193525435787977,-0.5884861407249466,-0.6693062403506149,-0.8243708218639403,-0.6247771247441063,-0.9272928369764531,-0.9513418530351437,-0.7070790378006873,-0.5403114527892765,-0.8267086448904631
1,-0.6470254153059773,-0.2776462631044978,-0.6446686476401078,-0.8291410392364793,0.003340254581565505,-0.328139377952273,-0.6041237113402063,-0.7150099403578529,-0.3858585858585857,-0.21398483572030313,-0.8491399601665762,-0.5010608203677509,-0.8611883334118645,-0.9479340602691829,-0.5112350001699697,-0.3150779583621234,-0.6293434343434343,-0.338889941276757,-0.45410029830584786,-0.5360059699017453,-0.7324795446460335,-0.29690831556503183,-0.7400268937696098,-0.8893039716869838,-0.17678135111932902,-0.5581492369337642,-0.5952076677316294,-0.40893470790378006,-0.5899862014587027,-0.5806113078840351
1,-0.36400208244592736,-0.4636455867433211,-0.3923018450694491,-0.6372428419936373,-0.15374198790286164,-0.6307588491503588,-0.7868791002811621,-0.6858846918489065,-0.3212121212121213,-0.5400168491996631,-0.9046894803548796,-0.7409830268741159,-0.9239504311360317,-0.9483076141487268,-0.8958425400278749,-0.9108661038843994,-0.9142424242424243,-0.6501989013070657,-0.8601902403332019,-0.956524743308044,-0.4998221273568124,-0.386460554371002,-0.5480850639972109,-0.7535882815572159,-0.35640229809152757,-0.7917746019733971,-0.7217252396166134,-0.3761512027491408,-0.6242854326828305,-0.8089990817263546
1,-0.5258649249846181,0.026716266486303653,-0.5325824061916937,-0.7473594909862142,-0.09054798230567851,-0.55340163180173,-0.7450328022492971,-0.5751491053677933,-0.23232323232323226,-0.21903959561920772,-0.8907839942060475,-0.6270332390381894,-0.8955849785609952,-0.9529770376430244,-0.5508039568956725,-0.7296542193649174,-0.8821212121212121,-0.3691987118772494,-0.6325209658355377,-0.8079681605240245,-0.6406972607612949,-0.02238805970149249,-0.6606404701429353,-0.8384290208415257,-0.20847916529089372,-0.6994110855623794,-0.7429712460063898,-0.17388316151202743,-0.5923516656810563,-0.6396431850977307
0,-0.0005206114818494534,-0.35001690902942184,-0.014442678460369063,-0.3144432661717922,-0.33104631217838776,-0.3839641739770566,-0.5145267104029991,-0.25566600397614314,-0.5494949494949493,-0.7914911541701768,-0.7931558935361218,-0.793140028288543,-0.7803326579654148,-0.8732606397483742,-0.7024169697793792,-0.6479406374861058,-0.862979797979798,-0.4904337942792195,-0.7732312714583216,-0.8781697829001007,-0.1113482746353609,-0.2633262260127931,-0.11260520942277985,-0.48200943767204085,-0.11602720729049731,-0.38933356618253434,-0.4396166134185303,0.33264604810996556,-0.4626453774886654,-0.6900170536534174
0,0.15566283307302786,-0.5786269868109573,0.14034966484693534,-0.1401908801696713,-0.380518190845897,-0.39193914483774006,-0.4409559512652297,-0.039065606361828986,-0.312121212121212,-0.9241786015164277,-0.3565091435813871,-0.8791548797736916,-0.41440889600904673,-0.5797593565907979,-0.4769690995002889,-0.5749391654399616,-0.7806060606060606,0.05853381322220108,-0.333652276692745,-0.8295261390489614,0.0032017075773747017,-0.69136460554371,-0.041884556003785045,-0.35617381046008656,-0.4554579673776664,-0.6617671313948638,-0.6383386581469648,0.22130584192439873,-0.6538537354622511,-0.9020070838252658
0,-0.4037578683326233,-0.2850862360500508,-0.3983829728422361,-0.6592152704135736,-0.0706870091179923,-0.237960861296853,-0.5385660731021555,-0.38787276341948307,-0.07676767676767682,-0.24768323504633472,-0.8124932102118414,-0.7945986562942008,-0.842623568769731,-0.9083747044254928,-0.771628650100282,-0.7113287469582721,-0.8896464646464647,-0.6378101913241143,-0.7380536950526255,-0.8326354628746734,-0.3276414087513342,-0.14818763326226003,-0.3755665122765077,-0.645104207628785,0.08076338902463176,-0.33034510192003574,-0.4146964856230032,0.025429553264604943,-0.14291346343386535,-0.374786829332284
1,-0.6953002981683941,-0.4744673655732161,-0.7061709626148849,-0.8492470837751855,-0.4960729439378895,-0.7565180050303664,-0.7294283036551078,-0.8935387673956262,-0.08686868686868698,-0.44439764111204694,-0.8224153539742893,-0.3096711456859971,-0.8124676058992603,-0.9402762057385348,-0.7982799061767005,-0.5651755940757655,-0.7083838383838383,-0.5942413335859065,-0.5013789609951032,-0.7430869366941668,-0.7474208466737815,-0.3363539445628998,-0.7510832212759597,-0.8925973259929217,-0.6817011160272075,-0.7818785109293594,-0.6924920127795526,-0.7545704467353952,-0.4863000197122018,-0.6976256067165159
1,-0.531544322968432,-0.9188366587757864,-0.5528989012507775,-0.7461717921527041,-0.3483795251421866,-0.7973130482792468,-0.8778819119025305,-0.8214711729622266,-0.45353535353535346,-0.7704296545914064,-0.8980988593155894,-0.6973125884016973,-0.9159402534985629,-0.9546206747130173,-0.6966379984362783,-0.8529756361342267,-0.9305050505050505,-0.7790490623224096,-0.9133787358586143,-0.9335157469977751,-0.5823550337958021,-0.5671641791044775,-0.629164799043777,-0.8012681871804954,-0.12527240309053722,-0.7473392127756595,-0.75814696485623,-0.5274226804123712,-0.6471515868322492,-0.7693821330184967
0,-0.3147806332528751,-0.09299966181941155,-0.30094672102826325,-0.6043266171792153,-0.00929854653787121,0.36138887184835267,-0.07169634489222132,-0.3421471172962226,0.33737373737373755,0.07245155855096908,-0.8736194097410828,-0.22657355021216408,-0.8723083447203506,-0.9069178442952719,-0.5745997212496176,0.9999999999999998,-0.4111111111111112,-0.36881985224474334,0.2170878595148309,-0.2520210604867127,-0.44432586268231944,0.3411513859275055,-0.44230290353105217,-0.7162799842705466,0.08472561579607696,0.7568666259180565,0.3559105431309906,0.21786941580756025,0.41967277744924103,0.17486553850190223
1,-0.3166737659141463,-0.26817720662833966,-0.32803538110704156,-0.5971155885471898,-0.33772682134151855,-0.4391755107048648,-0.7627460168697282,-0.6960238568588469,-0.5494949494949493,-0.5732940185341193,-0.8288611261995293,-0.7092468175388966,-0.8122791311313198,-0.909570076840033,-0.837236971819016,-0.5399405173190736,-0.8575252525252526,-0.4885394961166888,-0.7687285416783924,-0.87222751958874,-0.3938100320170759,-0.18763326226012778,-0.38552716768763373,-0.6837888320880849,-0.4171564419203593,-0.3875871971747631,-0.5987220447284345,-0.07972508591065297,-0.6179775280898875,-0.6911976911976914
1,-0.42552889393724236,-0.7206628339533312,-0.46209660700711774,-0.6716012725344644,-0.4422677620294304,-0.8897613643334765,-0.9786363636363636,-0.9122365805168986,-0.6030303030303028,-0.7801179443976407,-0.792866195908021,-0.7930074257425741,-0.8294303350139001,-0.9020989992491567,-0.8344494679946969,-0.9630636584852946,-0.9857020202020202,-0.817351771168782,-0.8216356165925591,-0.9047717756311926,-0.5161864105300604,-0.7132196162046909,-0.5662134568454603,-0.7605190719622493,-0.5980981311497062,-0.9394980159307662,-0.9708626198083067,-0.7572508591065292,-0.7863197319140548,-0.8588482224845863
0,-0.19078044393960902,0.6131214068312478,-0.1719991707553037,-0.48979851537645813,-0.030965062742619676,-0.1134286240107969,-0.17947516401124652,-0.16510934393638177,0.04141414141414135,-0.3032855939342878,-0.9055585732391817,-0.5943246110325318,-0.8920039579701268,-0.9394170318155839,-0.7530679539042049,-0.649893351758945,-0.8540909090909091,-0.6128054555787081,-0.9418866437777902,-0.8297334273040089,-0.24866595517609413,1.0000000000000002,-0.2440858608496439,-0.582284703106567,0.5469854057980581,0.0266903396687721,-0.08897763578274753,0.3841924398625429,-0.23240685984624476,-0.14259477895841544
0,-0.4198494959534289,-0.6043287115319582,-0.39990325478543287,-0.6719406150583245,0.5738918479732784,-0.03613275259186555,-0.02952202436738527,-0.04562624254473169,-0.12626262626262608,0.13563605728727923,-0.7977186311787073,-0.7508840169731259,-0.8442256042972247,-0.8959353602366837,-0.6295339429581533,-0.5964190224411934,-0.7235858585858586,-0.47414283008145486,-0.7864580401868633,-0.5713831654298467,-0.4037709000355747,-0.44669509594882717,-0.44230290353105217,-0.6844278411325206,0.5192498183979395,-0.25757972659622985,0.018530351437699766,0.36494845360824746,-0.37630593337275764,0.12108093926275765
0,0.18973922097591012,-0.08691241122759563,0.1762836016861311,-0.12576882290562041,-0.12665884264692595,-0.31034905833997917,-0.13027179006560463,0.01491053677932408,-0.06161616161616168,-0.6259477674810441,-0.638457360130364,0.09432461103253176,-0.5640578617537577,-0.7635478653263554,-0.3522792942856171,-0.4184216060323851,-0.6227777777777778,0.3036559954536844,-0.4428434738560252,-0.6306676063734228,-0.08288865172536464,-0.018123667377398567,-0.08770357089496472,-0.4456350766810854,-0.2877237007198048,-0.5845388130511977,-0.3883386581469648,0.2542955326460481,-0.601419278533412,-0.7247802702348157
0,0.2862889867007432,-0.4548528914440313,0.23156658143873976,0.0031813361611876534,-0.4202401372212694,-0.6364640206122324,-0.5927835051546392,-0.3024850894632207,-0.2404040404040404,-0.7173546756529063,-0.6871265616512766,-0.8348214285714285,-0.7511190689346463,-0.7486804209205116,-0.7612265016827005,-0.8373539219515127,-0.9060606060606061,-0.49232809244175035,-0.8309224967636629,-0.8177798045962714,0.21380291711134802,-0.3928571428571428,0.079635440011953,-0.12957137239480931,-0.30489335006273555,-0.6908732815243861,-0.6140575079872204,0.27835051546391765,-0.5328208160851566,-0.5542437360619179
1,-0.5182923943395332,-0.7477172810280691,-0.5295418423053002,-0.744050901378579,0.0358400288886882,-0.566222931108521,-0.8228209934395502,-0.721868787276342,-0.396969696969697,-0.3209772535804545,-0.8987506789788159,-0.9364391796322489,-0.9098148235404986,-0.9561522456191469,-0.6183159397627221,-0.8606362844353652,-0.9091919191919192,-0.6974426974805834,-0.6696684865199527,-0.9074665229468097,-0.6072572038420492,-0.8001066098081023,-0.6363364709397877,-0.8207333857648447,0.06887670871029528,-0.736278875726441,-0.7408945686900958,-0.49189003436426115,-0.5205992509363295,-0.6657483930211205
1,-0.5769795068389416,-0.23841731484612816,-0.5851012369566719,-0.7811240721102863,0.03945111492281317,-0.5445678179252808,-0.7848641049671978,-0.7780318091451293,-0.2101010101010099,-0.15374894692502084,-0.8453014665942423,-0.1982850070721357,-0.8756066531593083,-0.9334401697428829,-0.4114287656797089,-0.777570823444588,-0.8693939393939394,-0.715627959840879,-0.7107558957618055,-0.787101142849246,-0.6314478833155461,0.07356076759061825,-0.660142437372379,-0.8329237121510027,0.11642342996764166,-0.7277410716884478,-0.7196485623003195,-0.5789003436426117,-0.5280898876404494,-0.56093401547947
0,-0.22958966349566934,-0.5285762597226922,-0.2399972358510123,-0.5138069989395546,-0.34765730793536154,-0.5307036378136311,-0.6462043111527649,-0.5945328031809145,-0.4606060606060607,-0.5829823083403536,-0.8844106463878327,-0.9991601838755303,-0.8853131037082411,-0.9266414891351854,-0.7444334908386306,-0.7455763511280681,-0.897020202020202,-0.6870619435499148,-0.7932121348567568,-0.8627613559415722,-0.2998932764140876,-0.5618336886993602,-0.3297474973853278,-0.6046500196618168,0.029254440995839515,-0.40660321525938437,-0.4685303514376996,-0.13951890034364256,-0.2706485314409617,-0.44431326249508074
0,-0.13398646410147186,-0.4474129184984783,-0.12639071245940148,-0.4369459172852598,-0.07249255213505479,-0.1625053677688485,-0.365510777881912,-0.22942345924453278,-0.05252525252525242,-0.3601516427969669,-0.8388556943690024,-0.8561262376237623,-0.8656174904584649,-0.8945532108823716,-0.8319339157629941,-0.603028209210803,-0.8654545454545455,-0.6564879712066679,-0.7425564248325547,-0.7980874203667618,-0.12628957666310914,-0.18763326226012778,-0.18033766621843705,-0.4711954384585135,-0.030178960575843794,0.07326017987600775,-0.15750798722044723,0.2810996563573884,0.06643012024443129,-0.10455201364292255
1,-0.11789483648066623,-0.5948596550558001,-0.15817842581715147,-0.42625662778366913,-0.24817188769522436,-0.7071345316238269,-0.741049671977507,-0.5464214711729622,-0.3424242424242423,-0.7215669755686602,-0.9310519645120406,-0.9512022630834511,-0.9633416576355841,-0.9481955479848636,-0.6137607505863956,-0.853125844924445,-0.8752525252525253,-0.4578518658836901,-0.8435864242697134,-0.884319334466509,-0.3319103521878335,-0.6940298507462684,-0.40843667513322357,-0.6347817538340542,-0.15168724823350743,-0.7888639869604448,-0.6889776357827475,-0.06735395189003435,-0.7102306327616794,-0.7735799553981373
1,-0.6385063183302568,-0.17010483598241466,-0.6544813765461956,-0.8164156945917285,-0.3611988805633295,-0.7665787375007669,-0.8306466729147142,-0.8604373757455268,-0.03434343434343434,-0.5867733782645321,-0.8579033134166215,-0.4427157001414427,-0.8602459595721623,-0.9499512512187196,-0.6716184519155589,-0.7111785381680537,-0.848939393939394,-0.6040916840310666,-0.7028761186469296,-0.8759587081795944,-0.656350053361793,0.0671641791044777,-0.6685093879177249,-0.8504227290601651,-0.2190451033480818,-0.7238602516711782,-0.6921725239616613,-0.4855670103092783,-0.4480583481174847,-0.7169093532729898
1,-0.46623124615457434,-0.4967872844098751,-0.49098196392785565,-0.7035843054082715,-0.40055971833528936,-0.7857800134961046,-0.8610121836925961,-0.774155069582505,-0.2535353535353535,-0.6503791069924176,-0.9582111171464784,-0.8642149929278642,-0.9661687791546907,-0.9756517581313341,-0.8521263215147703,-0.9055637335896898,-0.9365656565656566,-0.7390414851297594,-0.7692913829008836,-0.9486477896162402,-0.543934542867307,-0.4600213219616205,-0.5895213905074952,-0.7796401887534408,-0.3220629994056661,-0.7585935908257415,-0.6985623003194887,-0.3229553264604811,-0.327813916814508,-0.7604617604617605
0,0.25126603246722534,0.15793033479878216,0.2426231773892611,-0.0748674443266173,-0.1618669314796426,-0.09502484510152764,-0.23102155576382388,0.25745526838966204,-0.17676767676767668,-0.5686604886267901,-0.3738185768604021,-0.32293140028288536,-0.3996136267257221,-0.638407315679177,-0.5427133970153312,-0.33175113407636625,-0.7018181818181819,-0.03921197196438719,-0.17774525806270036,-0.765681356494341,0.1568836712913555,0.16151385927505357,0.09158822650530407,-0.26966181675186784,-0.2520636597767947,-0.39010973018598827,-0.4084664536741214,0.4790378006872853,-0.3274196727774492,-0.7208448117539028
0,-0.20592550522977882,-0.11734866418667567,-0.22037177803883612,-0.5039660657476139,-0.28915771418254055,-0.48334458008711123,-0.47422680412371143,-0.25616302186878737,-0.3363636363636364,-0.5362257792754841,-0.8541372442513128,-0.7873497171145685,-0.8757951279272488,-0.9154348727488709,-0.4446068599789237,-0.6667167362634062,-0.7711616161616162,-0.3320704678916462,-0.5264253953959588,-0.9138233627682655,-0.39523301316257564,-0.2633262260127931,-0.43134618257881363,-0.682609123082973,-0.2797992471769135,-0.66545391041127,-0.545367412140575,0.01443298969072182,-0.6093041592745909,-0.826315099042372
0,0.5645794879076154,-0.01521812647954035,0.5383871190657175,0.3603393425238599,-0.020131804640245665,-0.3318201337341268,0.08153701968134941,0.40159045725646103,-0.25555555555555554,-0.7851727042965457,-0.34999094694912203,-0.7505746110325318,-0.4623757244498893,-0.4124072185551684,-0.6886834143522452,-0.7377654940367111,-0.8190909090909091,-0.5071036181094903,-0.8055946417515618,-0.8463855837928222,0.6179295624332977,-0.0026652452025583973,0.5139200159370487,0.3373967754620526,0.06095225516740399,-0.5333119888232384,-0.23019169329073474,0.4357388316151203,-0.5947171299034102,-0.7069395251213433
1,-0.6896209001845803,-0.6618194115657762,-0.6902771059360099,-0.8489077412513255,-0.16601968041888582,-0.5570210416538863,-0.8321930646672915,-0.7975149105367794,-0.42121212121212115,-0.15374894692502084,-0.8359587180879957,-0.050212164073550225,-0.8457334024407482,-0.9532011699707508,0.06380664241764977,-0.3322017604470213,-0.8681313131313131,-0.5089979162720213,-0.18759497945629544,-0.5948758343352265,-0.7901102810387761,-0.6023454157782515,-0.7960057771801383,-0.9155033425088478,-0.14376279469061615,-0.7355027117229871,-0.885591054313099,-0.72,-0.6574019317957815,-0.6085530630985176
1,-0.4851625727672866,-0.6394994927291175,-0.5187616612535415,-0.7174973488865324,-0.5191838945562879,-0.9107416722900437,-0.9506560449859419,-0.8898608349900596,-0.509090909090909,-0.6807076663858465,-0.9972478725330437,-0.8610767326732672,-1.0,-0.9917668724948543,-0.8944827820647924,-0.9597740859795116,-0.9672070707070707,-0.857473006251184,-0.7377722744413799,-0.967856501250639,-0.625044468160797,-0.5549040511727077,-0.6669156830519447,-0.8239284309870232,-0.5703625437495874,-0.9020675068642005,-0.9002715654952077,-0.7215120274914089,-0.4732899664892567,-0.8322182867637414
